id,name,isdone,spotifyid,genres,popularity,followers
1142557,3TEETH,True,4GHi4xklo0FT0l2CNuLFh2,"['industrial metal', 'industrial rock']",49.0,72609.0
1958,Skinny Puppy,True,5Mu0EMEsUIVE132pNMywns,"['dark wave', 'ebm', 'electro-industrial', 'experimental', 'industrial', 'industrial metal', 'industrial rock']",43.0,158761.0
533662,鈴木克崇,True,6y9ZcHqckqWThF3QqcTtaM,"['final fantasy', 'japanese vgm']",29.0,451.0
85018,長沼英樹,True,3ULvi5IjU8vjBJW3e8EPLz,['japanese vgm'],49.0,53271.0
169707,関戸剛,True,6rBMzrrnX5xEfFnNEqKmmk,['japanese vgm'],28.0,144.0
170810,仲野順也,True,6MmPy3kU5brlgFNlQP5ACa,"['final fantasy', 'japanese vgm']",38.0,2466.0
413243,祖堅正慶,True,6NtwaHZLhTUvERKFbFqu8S,"['final fantasy', 'japanese vgm']",60.0,44502.0
39342,岩崎琢,True,4E0I7rDFoLnOLb76hcdJ0v,['anime score'],49.0,21467.0
34519,堀江由衣,True,7LKC71aoVTsDcHP9weRH9R,"['anime', 'j-idol', 'j-poprock', 'seiyu']",45.0,69309.0
373045,石川智晶,True,4S7mAJFFsYYZE3gTYuf254,"['anime', 'anime score']",37.0,27568.0
306836,いとうかなこ,True,2d12dVIZQZk9CKhEsezaoN,"['anime', 'j-pixie']",47.0,77640.0
23874,奥井雅美,True,4Ii7UojF0YlO2h2dIhdWfU,[],28.0,3456.0
355787,平野綾,True,3i2cfgYBlN8krGOtCqEYHj,"['anime', 'j-idol', 'seiyu']",49.0,26054.0
231351,水樹奈々,True,0W2x7650Lt2CEIIcLHXmsE,"['anime', 'j-idol', 'j-poprock', 'seiyu']",51.0,199695.0
123676,桃井はるこ,True,2QEql0795irlepNvWlZUb9,['seiyu'],16.0,4137.0
188374,米倉千尋,True,4vhezQRmmI48a5uigqV180,['anime'],38.0,7081.0
163921,ALI PROJECT,True,1kCSjswFJFcjTauk0sKaOn,"['anime', 'anime score', 'j-poprock']",43.0,41227.0
37683,石田燿子,True,74DwyQJH0RnijEbWeJeoqV,['anime'],32.0,6743.0
31859,Jacques Higelin,True,7KisXggbWbBdYatDQcBmum,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']",48.0,85605.0
116601,Debout sur le Zinc,True,2IScPq8PNlEgMrxY22iufh,"['french folk pop', 'french reggae', 'french rock']",39.0,50997.0
543039,Carmen Maria Vega,True,4BeUJGT638jeAuAvtm51oE,"['french folk pop', 'french rock']",30.0,10469.0
32618,Arthur H,True,2nYkI1rHgPRp95pTmO9GZR,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",49.0,77128.0
812487,David Tennant,True,3KiLFGCd6OSxAraes9dFfc,[],22.0,5004.0
165166,Brian Protheroe,True,1OtWnahLz9y3TjLuqS4gYp,[],32.0,4752.0
413402,Jason Lescalleet,True,3FEjOb9vBkzFTU64nL5khg,"['electroacoustic improvisation', 'lowercase', 'new england experimental']",2.0,663.0
76007,Francisco López,True,2NIo9CSlxx2pArdKee4hes,"['field recording', 'lowercase', 'sound art', 'spanish experimental']",21.0,2549.0
119635,Kevin Drumm,True,5aQa51qekOqNjgMoJMWZyE,"['drone', 'electroacoustic improvisation', 'noise']",8.0,3808.0
1322559,EmpathP,True,60V3caCAOaKxcOqi79fy0o,[],0.0,504.0
1556043,ハヤシケイ,True,14TMnlbLG79auo8YEKLdXS,[],2.0,47.0
2162363,Hypeventure,True,5T50XXdHUkii8cjdZOEusB,[],1.0,32.0
1914051,鳴花ヒメ,True,6IeeMTTxsrnaFDeUtuZc2N,[],1.0,4.0
1225475,Orangestar,True,420aixNZr4paRQmuRXz3DS,['vocaloid'],57.0,127954.0
768135,TeddyLoid,True,3GfNJrDTZY7voXPDx8gH9I,['otacore'],54.0,70132.0
828436,Neru,True,0rhcL1Mw7J9YJRDpD6mhXr,"['vocaloid', 'vocaloid metal']",53.0,166226.0
1589095,Einshine,True,4Q2dbjY1w2NrfW1Fd9I7M0,['minecraft'],13.0,7788.0
357,House of Pain,True,0AuW7OCyKfFrsMbtHrYgIV,"['gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']",62.0,486346.0
14389,Sparks,True,7pwjGKaqnfkvS7eQbHaqyH,"['art rock', 'glam rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']",56.0,162559.0
1230837,Ciaran Lavery,True,7zOuMHqRJ6YOMnCGpLfuTU,"['british singer-songwriter', 'irish singer-songwriter', 'new americana']",47.0,32974.0
32237,Matmos,True,0xBkYJzwFzcIYev4fOkvk0,"['drill and bass', 'glitch', 'intelligent dance music', 'queercore']",29.0,34188.0
11820,Jane Birkin,True,4XYH5Be5pn1qkxhfaID3J5,['chanson'],52.0,109178.0
94036,Brigitte Bardot,True,1q24xIsAD7JZuVkTLR9TJy,"['chanson', 'lounge', 'ye ye']",54.0,96742.0
32688,Eric Bibb,True,2uNcfNhlVJUyEX0t0NG1m1,"['acoustic blues', 'blues', 'country blues', 'electric blues', 'modern blues', 'piedmont blues', 'roots rock']",49.0,51648.0
9762,Steve Miller Band,True,6QtGlUje9TIkLrgPZrESuk,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock']",69.0,2296286.0
30322,The Flamingos,True,6iygtKnPG7TRvDaTYcLOd6,"['doo-wop', 'rhythm and blues']",51.0,52839.0
57548,Stephen Fry,True,3CaVKZyon2HaYWPZ6ugW64,['british comedy'],34.0,10240.0
851507,Jürgen Thormann,True,7nebxo7E3Gzr5dAf7bZi7A,[],55.0,310.0
230545,Jim Broadbent,True,1oXljO0beNoNJTw2WIOddz,['hollywood'],38.0,1120.0
71025,Keith Rowe,True,303w8gsPlOtI2Dl1Z1cxSt,"['british experimental', 'electroacoustic improvisation', 'experimental', 'experimental guitar', 'free improvisation']",2.0,340.0
654559,Fire!,True,6DZi6bjdi0wEpnr8werV22,"['dark jazz', 'experimental jazz', 'norwegian contemporary jazz']",13.0,4124.0
22463,Charlemagne Palestine,True,4MKrXiEHOd8zXvrxRsAJ8Q,"['drone', 'free improvisation', 'minimalism', 'sound art']",12.0,5677.0
519814,石橋英子,True,4uTDctRFWVjysyJZlhNyXn,"['japanese experimental', 'japanese indie pop']",46.0,26.0
524715,Stefano Pilia,True,4v3YpaAOE8k0271vV6Wg8v,[],8.0,887.0
65069,Nick Skitz,True,0b56YzqAu22jh2CDUYvbbx,"['bouncy house', 'hands up']",44.0,13439.0
1012049,Sam Binga,True,2oyU4eToyQkxAFjkB3blsi,"['bass house', 'deep dnb', 'deep dubstep', 'halftime dnb', 'jungle']",39.0,9142.0
139827,Nasty Habits,True,0vwtyGuO0WA8e6jW5dR00u,"['drum and bass', 'jungle']",20.0,1810.0
896977,Djrum,True,4HwlolvniI44ETSg5tajeZ,"['electronica', 'float house', 'future garage', 'intelligent dance music', 'microhouse', 'substep', 'uk bass', 'uk experimental electronic', 'wonky']",46.0,40897.0
47166,Edyta Górniak,True,6e14dV47cVGbpJqh1SNyFX,['polish pop'],46.0,61874.0
54067,Lluís Llach,True,3zVGMz661UQBxwt04UIYV0,"['cantautor', 'cantautor catala', 'catalan folk', 'indie catala', 'musica catalana', 'nova canco', 'rock catala']",40.0,44327.0
146428,Kevin Energy,True,2IKwuU2xGubLDTLmG2PIrQ,"['freeform hardcore', 'happy hardcore']",16.0,3290.0
136776,Lenny Mac Dowell,True,6MPyCezrZyNBeUcdEPfKwe,[],0.0,0.0
458267,Spencer Davis,True,0XoAXg2HRKXMpm5MS1BBRW,[],10.0,409.0
9006,The Residents,True,0X7nkgtJrvXcn1W8lN9Mtm,"['art rock', 'experimental', 'experimental rock', 'industrial', 'industrial rock', 'no wave', 'outsider', 'post-punk', 'zolo']",39.0,69959.0
552081,Jean Elan,True,3NCduRZyQ6McDZus9mEQ6z,['pop house'],36.0,5639.0
756707,Jenny Hval,True,5eerVxtb9lY9p6D7m89Bs7,"['art pop', 'chamber psych', 'electra', 'escape room', 'experimental pop', 'norwegian experimental']",40.0,56129.0
463016,Steven Rickards,True,15W2BbOtvYLoPlRtLSZFDm,[],11.0,180.0
492852,Dorothy Linell,True,3cOZMWsx4oEqvaVetzIAuP,[],10.0,54.0
1316337,Hathor Consort,True,7ndQDYMy9P3dwCPiOUcBwO,[],13.0,161.0
1316339,Romina Lischka,True,3CrFUOEOSiDRoop6I7HPeM,['viola da gamba'],26.0,287.0
1226799,Mariana Flores,True,26Gl9uMwWmpWf4jxpcLgk1,[],20.0,701.0
216429,Loyset Compère,True,2jhNPQyrkPfW29fbnbEbgN,"['franco-flemish school', 'french renaissance', 'renaissance']",9.0,167.0
279281,Thomas Robinson,True,2bMyhHNs8EQc6kIr7qqLIo,[],2.0,35.0
1766908,Helen Ostafew,True,3kiATWMYFXKmxhWlH6UDiq,[],6.0,20.0
485563,Lena Susanne Norin,True,76MNv5eL3yqPHcroQtLUiz,[],29.0,59.0
965604,Susanne Ansorg,True,69pyioRGqjbQgwI5wfAi5P,[],15.0,36.0
402189,Diabolus in Musica,True,2gChbtOwNOifa0aVsBTt6O,"['early music', 'early music choir', 'early music ensemble', 'medieval', 'musique ancienne']",11.0,2080.0
1525871,Antoine Guerber,True,65FVhhXHH8rOgeeDJQFqSm,[],9.0,68.0
687965,Andrew Kirkman,True,5eG7a5UPUi23Y3Babn6vCV,[],0.0,36.0
782111,Ensemble Musica Nova,True,2YDzNtCuKhlajqJ2MRxR9q,['early music choir'],12.0,844.0
539168,The Clerks,True,1xPrwzMXeBGn3vV2T8mt6s,"['british choir', 'chamber choir', 'early music', 'early music choir', 'early music ensemble', 'renaissance', 'vocal ensemble']",15.0,1577.0
539170,Edward Wickham,True,6SJ6eAvBM3JhLqjZKzXEkO,[],20.0,47.0
2064191,Allégorie,True,2jgZpcArvAV4QYIfJo3soY,[],1.0,10.0
725043,Henry's Eight,True,3YMT7Q7McvPW00TuwGomH8,['vocal ensemble'],1.0,46.0
1223846,Clematis Ensemble,True,722vQL57gcEHPWcaRQFnGI,['baroque ensemble'],1.0,225.0
914501,Roberto Festa,True,3QOrUHU7JbHfE5UMQrDQiD,[],7.0,73.0
1374710,François Joubert-Caillet,True,0V9aDL4aOcRpYHH4bUrZD7,[],30.0,156.0
1374709,L’Achéron,True,1j1XkFfCpzqPtzM2kbrf6u,"['baroque ensemble', 'early music ensemble', 'musique ancienne', 'viola da gamba']",27.0,653.0
1072949,Laura Jeppesen,True,1tu22OSvSU4ZJ2xsNM3O03,[],13.0,12.0
1912186,Catherine Liddell,True,0QdxOJB5TYR32r2oz8FAxp,['lute'],14.0,173.0
1678863,Sofie Vanden Eynde,True,2BqcuXrZqFDohDj8vtE16O,[],8.0,72.0
2037644,Israel Golani,True,01mZSgsSzMTx6rLFjlzaCq,[],18.0,64.0
1456075,Joshua Cheatham,True,1BrcA9UckPcS5tyauZ0wKr,[],3.0,3.0
1679099,Mélisande Corriveau,True,5zd4joAu73kk3oHg92z62k,['viola da gamba'],11.0,106.0
355593,Pierre Guédron,True,6QutpSucaFz5YSOenQs1J9,['french baroque'],13.0,134.0
612809,Ensemble Doulce Mémoire,True,5oZ5F91lmyZ7D3hwbcqWZP,"['early music ensemble', 'musique ancienne']",21.0,1719.0
1279066,Denis Raisin-Dadre,True,15cMhiB1Z0j9gG2Bu1qoJd,[],19.0,142.0
1409474,RSAC,True,73GvUkYDMIcPNepUhyC8ic,"['russian alt pop', 'russian indie']",51.0,124508.0
510983,Soraya Arnelas,True,4HsWGs7hJKcbM1aiRnUDWj,['spanish pop'],52.0,29941.0
1854005,Szam Varadino,True,0wduheTfeGnSi8JDWAgxAN,[],0.0,1.0
1585933,Underspreche,True,27APxtslZbXwYbuMxVLltm,['experimental techno'],32.0,2150.0
762771,ななひら,True,0bkkiFN0ghGl4j9aLi3oQx,"['denpa-kei', 'kawaii future bass', 'touhou']",50.0,71646.0
760760,Ludwig Göransson,True,24eDfi2MSYo3A87hCcgpIL,"['nordic soundtrack', 'orchestral soundtrack', 'soundtrack']",67.0,128427.0
1310276,Leo Birenberg,True,2MlFE9Pss0XwbIGH6D4l9E,[],8.0,58.0
69965,Martin Jarvis,True,77rGEhJ2NP6Xj8NliBG0Fd,['reading'],20.0,1332.0
868889,FD,True,76KMDlhW2f4qiTlepW5yfy,"['deep liquid bass', 'liquid funk', 'uk dnb']",32.0,6454.0
35106,Lisa Shaw,True,36AfPbkMSwrFoWMQ9sUARb,"['deep house', 'downtempo', 'soulful house', 'vocal house']",44.0,25861.0
1179840,Hillary Clinton,True,7yDRBHtW2UrlW7jQZqJ6L5,[],5.0,677.0
1945325,Martin O’Malley,True,3Vev2nLQIO87QLhwZe1Iak,[],2.0,25.0
877029,Henri Chalet,True,5l1ZGZRM1hurEe478NT130,[],12.0,12.0
2797,Fun Boy Three,True,1dmEUAQBopYUrsMnQnScWL,"['new romantic', 'new wave', 'new wave pop', 'ska', 'ska revival']",42.0,75787.0
1171615,Lefa,True,25yJrwrn5I0EUdQEiTtNSO,"['francoton', 'french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap francais']",64.0,465927.0
31912,Jackie McLean,True,1lB7KbOr9xdPK1CuasxmeA,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz saxophone', 'stride']",43.0,36379.0
226655,Carl Sigman,True,232WpTeOPgxflBug0uj4Tc,['tin pan alley'],11.0,49.0
314186,Полина Гагарина,True,3Pdait6yo2LXvw2CwnagZr,"['eurovision', 'russian dance pop', 'russian pop']",55.0,674745.0
1128,Jacques Brel,True,4RN2vlFWepLa46qQIU2PHs,"['belgian singer-songwriter', 'chanson']",59.0,550963.0
32262,Georges Brassens,True,5UWyW1PcEM8coxeqg3RIHr,"['chanson', 'french rock']",56.0,373197.0
1843500,Tephra & Arkoze,True,1wJ7CMhb8RQKcEZvOxkQ2d,['deep dnb'],6.0,1088.0
22454,North Mississippi Allstars,True,714osTgzZrkyf3SGjggpfY,"['blues rock', 'country rock', 'deep new americana', 'electric blues', 'funk', 'jam band', 'modern blues', 'modern blues rock', 'new americana', 'roots rock', 'southern rock']",53.0,88361.0
1172784,Joan Valent,True,69f9OAG63yWy4cYl537j9I,['latin soundtrack'],13.0,656.0
53756,Mägo de Oz,True,5ZNxiPcbKgaNcBrERMpqeu,"['celtic metal', 'medieval rock', 'rock en espanol', 'spanish folk metal', 'spanish metal']",71.0,3012121.0
789504,Alex Winston,True,3REwdws53wUuid8AatTTMh,"['metropopolis', 'shimmer pop']",31.0,27805.0
1609983,Casey Cook,True,3tG47C60La9mzGXfsIHTBl,[],38.0,1073.0
1665239,Las Fenix,True,2ZNrWgSrqOlD6uF54Hx4ZY,['nueva musica mexicana'],30.0,13082.0
86511,Tommy Vee,True,63BjfOuDBzfzET4QZFKlDI,[],25.0,4016.0
2011,Dalida,True,04aQfpx1U1WQEJkrvGs4ig,"['chanson', 'french pop']",60.0,308217.0
809844,Souldynamic,True,5zoRUFpHFVDyYfWqUB0p7H,['soulful house'],18.0,1688.0
35667,Los Amigos Invisibles,True,5x3mrCTZmkoTXURN7pWdGN,"['latin afrobeat', 'latin alternative', 'latin funk', 'latin pop', 'latin rock', 'rock en espanol', 'venezuelan indie', 'venezuelan rock']",63.0,354606.0
1200670,Cotonete,True,7vRJDtEvLW2MZ4ISs1Zddy,[],34.0,4476.0
555172,Ali Kuru,True,4ljGdf7WSUgs2gc0TVGNGV,"['ethnotronica', 'organic house']",39.0,16965.0
1761916,Anatolian Sessions,True,7s2nu1ZnZ0hxP4PNW3xbBK,"['ethnotronica', 'organic electronic', 'organic house']",42.0,22067.0
38786,Claude Challe,True,5kgUhKxbTHjE9twwTrEqru,[],0.0,4.0
39777,Elio e le Storie Tese,True,61r4cE4aoOD50wPNhQ5fF7,"['italian adult pop', 'italian alternative']",47.0,157169.0
675353,Kimberly Cole,True,0tZDIxsyeS3GjReij0aPVn,['deep dance pop'],19.0,1973.0
1254371,Dany Cohiba,True,7FI284PGKQmF6a9I0KTNI1,['mexican tech house'],18.0,842.0
601114,Sinisa Tamamovic,True,6RZu4rqwk6BOFnDlUczE8g,['deep minimal techno'],16.0,3201.0
1698818,Lamix,True,3QQwosodozp54DdCKrlAry,"['swedish hip hop', 'swedish trap pop']",49.0,32322.0
14934,Atomic Kitten,True,6JMHws5haIO6V35YNYDnDw,"['bubblegum dance', 'candy pop', 'dance pop', 'europop', 'girl group']",63.0,353458.0
986683,Hybrid Theory,True,6KkbKOCoCyCZGaaWggWh9Q,['bass house'],30.0,2415.0
115121,Bobby Solo,True,7GxkHuCxqtPAVnpBTjObpn,"['classic italian folk pop', 'classic italian pop']",43.0,51804.0
1762160,Behmer,True,6UZvJbrEJxkycbgUznMIF9,['melbourne bounce international'],59.0,13083.0
983163,Jason Anousheh,True,7fyvTBltl99vVvX2qDQjwC,[],36.0,974.0
1935693,EBEN,True,02J7bo06ZZ1XmSGochlWak,"['bass trap', 'traprun']",54.0,18766.0
126829,Geoff Love & His Orchestra,True,3e4pvOxrERfq12BIQ2EWvy,[],3.0,34.0
1839299,Ben Rainey,True,7n7VU5WFgmKTwDIXHZSQgN,"['deep groove house', 'house', 'uk dance']",49.0,11426.0
406941,Drumsound & Bassline Smith,True,1f6TTocyaqNFvwD4xsrDTh,"['bassline', 'drum and bass', 'jump up', 'jungle', 'neurofunk']",45.0,59464.0
1045135,Murdock,True,501MfkAIop4dRLvOqjlMHl,"['belgian dnb', 'belgian edm', 'dancefloor dnb', 'drum and bass']",46.0,12050.0
9987,Run‐D.M.C.,True,3CQIn7N5CuRDP8wEI7FiDA,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",65.0,1068442.0
443599,Matty G,True,0KGonQtUAwVuyXGlWaxP3e,[],3.0,71.0
58637,Reso,True,4tgLpC6rPhMSBH6hKgUVrj,['classic dubstep'],31.0,16040.0
63520,Subsonica,True,7DzxfMQ3VNYR5vw2UFjzSK,"['italian adult pop', 'italian alternative', 'italian indie pop']",51.0,251579.0
607445,Arisa,True,25x6MD0spNNS7z93Sat30K,['italian adult pop'],58.0,303869.0
1426151,Hifi Sean,True,4r3RNyF5sHrEh1ds9mTr3o,['uk house'],34.0,3450.0
529046,Sunseeker,True,0WpyANZazvTFO2KUDZ8TNJ,[],6.0,429.0
60300,Валерия,True,3KYkCbCf8S3RDAtFoBT3qW,"['classic russian pop', 'kavkaz', 'russian dance pop', 'russian pop']",49.0,110167.0
1727528,HammAli & Navai,True,6o7TsOGOEF5Mqpiz2KCyWE,"['russian hip hop', 'russian pop']",65.0,1935358.0
2116075,Masked Wolf,True,1uU7g3DNSbsu0QjSEqZtEd,['australian hip hop'],75.0,547918.0
1558411,пасош,True,3hjgDpzMEj8wWDo8vXqywg,"['russian alt pop', 'russian post-punk']",49.0,146050.0
700920,Stressmatic,True,6bvnqprEw8P88PB8jEnL8f,[],20.0,150.0
759216,Nikhil D’Souza,True,39fT56OHEL2E98zDKrqBsC,"['desi pop', 'indian indie', 'modern bollywood', 'pakistani pop']",62.0,69185.0
643654,Sohail Sen,True,1bTROl5p3rGTpvKeWnGgrw,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",59.0,495040.0
954151,Brenton Mattheus,True,5L3htGbUwUCPPhVM2UtdTY,[],51.0,2320.0
881868,Daniel Ingram,True,78thf0BLz9PJlwnjRAl5e3,['pony'],23.0,23306.0
1203823,Danielkon,True,3f44bKIduoVn70guXndEON,[],0.0,5.0
1300259,George Clanton,True,1G5v3lpMz7TeoW0yGpRQHr,"['chillwave', 'vaporwave']",52.0,60415.0
900730,Stereotronique,True,1x5jH1DE1ihbkCMqmQxCvv,['gaming edm'],22.0,11643.0
885430,Mr FijiWiji,True,2uEo8Rajpdz1AqineCVLHq,"['chillstep', 'complextro', 'edm', 'electro house', 'future bass', 'gaming edm']",51.0,64518.0
1239772,Hyper Potions,True,1KkjjsBwGqU2YjS9OIucZV,"['kawaii future bass', 'speedrun', 'vgm remix']",57.0,109768.0
1698892,CloudNone,True,49vNfTzZU1nXv2xO34z5RY,"['electro house', 'future bass', 'gaming edm']",47.0,15879.0
1094301,Astronaut,True,7lcbOlKjk4gLsCxd481hik,"['complextro', 'electro house', 'gaming edm']",42.0,23822.0
1508872,Duumu,True,6q8cRPrSLahGAZSVnjIYjF,"['edm', 'electro house', 'future bass', 'gaming edm', 'pop edm', 'vapor twitch']",42.0,20416.0
1888831,Dexter King,True,1cTcLDR0Y5LuXv7VlOQKmO,['gaming edm'],35.0,2033.0
1953081,yetep,True,20lmiQy576CSBPz0VJHmnC,"['future bass', 'pop dance', 'pop edm']",47.0,16156.0
1718990,Heather Sommer,True,0EHYuPn9Xng2lZP2cfz4cV,"['alt z', 'indie electropop', 'nyc pop']",54.0,11392.0
1971086,glasscat,True,1iZIgKdk4aQdTSupTIcRSQ,[],39.0,2113.0
2027259,Oklusion,True,1bFCewX0zWBG0oSObnNH8t,[],10.0,27.0
2013538,Lunis,True,1YjaVTeHBlVRRxbk7H30HN,[],69.0,6252.0
1992210,Liel Kolet,True,1VQkaCSwcIyjYQiVkg791s,[],34.0,599.0
850094,Sue Cho,True,6n9sHxgZtjto4MY12lB7Cp,[],22.0,561.0
347009,Amy Millan,True,3lj7jldByrrpUgW5Je8o1p,['toronto indie'],44.0,5007.0
624266,Dr Meaker,True,2Tz73u31G8f4nUjtPOketU,"['bristol electronic', 'jump up', 'jungle']",33.0,7114.0
1035143,eSQUIRE,True,3ylDWGgq4Aj7CC9jWXboGC,[],30.0,1947.0
200956,Future Forces Inc.,True,3tYIkkDiBi3Ba6xKDWiUkz,[],8.0,1120.0
77617,DJ Trace,True,6g2ys0ODFeBpxoWksZiZtS,"['jungle', 'neurofunk']",19.0,1347.0
4913,Nico,True,4J8NXee9Hvh8sR7U56dVRf,[],20.0,256.0
41132,Optical,True,1vRz3sCz7iKtrmXK4HB1MI,"['drum and bass', 'drumfunk', 'jungle', 'neurofunk']",35.0,15840.0
426283,Zero T,True,5PKeA9LeUfSjUhy1ja1lsg,"['drum and bass', 'drumfunk', 'jungle', 'liquid funk', 'uk dnb']",38.0,12238.0
346176,Optiv,True,1Vdk9S1mbO9mlyFE5N3Fkd,['neurofunk'],32.0,12513.0
659560,Jubei,True,748MGeLsgxl6GVGuDvHbsY,"['deep liquid bass', 'drum and bass', 'drumfunk', 'neurofunk', 'uk dnb']",34.0,10343.0
11844,Matrix,True,1HxzLy3xmo2yu77YUnAXgF,['drum and bass'],40.0,5194.0
621681,Mindgame,True,6e2LpsM6TgrJ5EjGszkwmJ,[],0.0,20.0
69002,Concord Dawn,True,0T2UtAigVjFhAy6gu613z6,"['drum and bass', 'neurofunk', 'nz dnb', 'nz electronic']",32.0,21191.0
111195,Universal Project,True,5K0YjJNlCvoZ0pKDxMf204,['neurofunk'],13.0,1420.0
813525,BTK,True,5DAUnt6HfjopWIIHuJhnYe,['neurofunk'],25.0,3008.0
116223,D*Minds,True,6hlQVaiKiA8Y9K12cTQPrF,"['jump up', 'uk dnb']",34.0,2111.0
872299,MC Foxy,True,2wmRoBr9YLJl4hGLo1DrJ0,[],14.0,96.0
476563,Original Sin,True,3D71zH4KfjyILeWehJheDV,"['drum and bass', 'jump up']",33.0,13381.0
1807952,Mandidextrous,True,0oVDzp5DK2caqb6FuL2mhp,['raggatek'],36.0,8880.0
869903,L‐Side,True,3Y59xKAazzqr4AwzF6LYfR,"['brazilian dnb', 'jungle', 'liquid funk', 'sambass']",37.0,6147.0
1257035,Chinx,True,2DctCFD8X80VeY7WLC86PS,"['queens hip hop', 'trap']",49.0,176511.0
397526,Natalie Bassingthwaighte,True,49NJc5qDmCRsN3SsBAqEa4,"['australian dance', 'australian pop', 'australian talent show']",28.0,19753.0
7465,Jeff Wayne,True,5bpiFjU6CnEErF1C8gBqvG,[],46.0,26916.0
683108,Sean Foran,True,5kgCUYvxmpWxD9pFtXiF1Z,[],8.0,421.0
44142,Jorge Ben Jor,True,5JYtpnUKxAzXfHEYpOeeit,"['bossa nova', 'manguebeat', 'mpb', 'pagode', 'samba', 'samba-rock', 'tropicalia']",66.0,703012.0
106847,Luiz Melodia,True,1zZjt7cDeeJSLWZYK34r7W,"['bossa nova', 'mpb', 'pagode', 'samba', 'velha guarda']",54.0,362648.0
37575,Rita Lee,True,7dnT2FUXhjirperXaH22IJ,"['bossa nova', 'brazilian rock', 'mpb', 'nova mpb', 'tropicalia']",65.0,762006.0
118724,Vusi Mahlasela,True,7tUdxVCUWjTPf3Ic90eWDJ,"['afropop', 'south african jazz', 'world']",28.0,13894.0
305707,Hüsnü Şenlendirici,True,3rb0KaOJL3sOZ2MChHR6xF,['turkish jazz'],42.0,31980.0
209614,Fresno,True,2sFXe6NbmT3k7Qy4N8fE7f,"['brazilian emo', 'brazilian rock', 'novo rock gaucho', 'pop rock brasileiro']",57.0,466914.0
1587322,Élan Noelle,True,4VjK6JjQF34ARV8QChpcXl,[],19.0,46.0
1587042,Manduco Junior y Jorge,True,5wCbJivfbFbO3ZZPyQbZ5z,[],22.0,127.0
1669775,Los Rumberos,True,05k3uSz8dyKtbllIY988Ip,['mexican pop'],55.0,40194.0
1539017,Chabuco,True,7iVnPo1i10De0UGQz5eDsl,['jazz colombiano'],37.0,7325.0
1422834,Stella Jang,True,2Y9AUayH5pyZpVfkDYDfJV,"['korean city pop', 'korean pop']",55.0,162798.0
986505,BUMKEY,True,3vhZuZdMksbnJwoE3AwpXq,"['k-pop', 'korean pop']",50.0,83195.0
1127807,MAMAMOO,True,0XATRDCYuuGhk0oE7C0o5G,"['k-pop', 'k-pop girl group']",70.0,5138203.0
1018318,Urban Zakapa,True,1dOMFM5wDNsENQQW0nl0K8,"['k-pop', 'korean pop']",53.0,189609.0
887818,선우정아,True,04L3elxyr0XFua2Ek3domW,"['k-indie', 'korean pop']",50.0,73108.0
44872,Tomas Ledin,True,518rTAIFPwQjLUSi4Pdzzn,"['classic swedish pop', 'danspunk', 'europop', 'swedish alternative rock', 'swedish pop']",50.0,168288.0
240614,Anni-Frid Lyngstad,True,5bIsDEpGuOQ6VpLzqFOyth,[],0.0,4.0
153095,Fernando Echavarría & La Familia André,True,4dH8m3iCVtDv2jdsBBK9Uc,[],41.0,12201.0
204026,Jacob Desvarieux,True,3rF9KKd6aPZvLa2NbQsiKH,"['twoubadou', 'zouk']",40.0,9787.0
1543411,Marcos Yaroide,True,6vg0y8f0OEXhKvk4EiKHtJ,"['latin christian', 'latin worship']",53.0,260365.0
1574483,Jaibanakus,True,33UjwfXpZZ5kmuliYN8bcE,[],8.0,275.0
1293293,Sha Hef,True,3XipPEWLHzVV2ayiUkXELp,['nyc rap'],37.0,3719.0
1358691,Malcolm Anthony,True,6PyeXqjH8OMGnt1IOhWgrQ,['deep underground hip hop'],41.0,3256.0
753423,The Ultimate MC,True,1ZG6yXZnFtQJIKnEHi2MYM,['swedish eurodance'],38.0,758.0
49606,Nicole,True,1C5PhB7zfGmDKaYLLt5GYZ,"['classic schlager', 'schlager']",47.0,9097.0
59100,Angelika Milster,True,6P0XfugxQsF8vP6q7frbop,"['classic schlager', 'german show tunes', 'volksmusik']",33.0,1858.0
120120,Dorthe Kollo,True,4ZdK7Pvq1y4lVGY5Lhm7I8,"['classic danish pop', 'dansktop']",26.0,1556.0
986093,Jan Böhmermann,True,4yos94vHbPhhiNdyYO2uan,['german alternative rap'],41.0,42099.0
1203364,MC Bomber,True,4nAhut2dR1EdnpKHFq3EYD,"['german alternative rap', 'german underground rap']",49.0,41985.0
